50,2004/04/24,16:00:00,8.36,13.87
51,2004/04/24,17:00:00,8.44,13.87
52,2004/04/24,18:00:00,8.55,13.87
53,2004/04/24,19:00:00,8.63,13.87
54,2004/04/24,20:00:00,8.73,13.87
55,2004/04/24,21:00:00,8.79,13.88
56,2004/04/24,22:00:00,8.82,13.87
57,2004/04/24,23:00:00,8.85,13.87
58,2004/04/25,00:00:00,8.88,13.87
59,2004/04/25,01:00:00,8.91,13.89
60,2004/04/25,02:00:00,8.92,13.85
61,2004/04/25,03:00:00,8.93,13.88
62,2004/04/25,04:00:00,8.95,13.87
63,2004/04/25,05:00:00,8.96,13.87
64,2004/04/25,06:00:00,8.98,13.87
65,2004/04/25,07:00:00,8.99,13.87
66,2004/04/25,08:00:00,8.99,13.87
67,2004/04/25,09:00:00,8.96,13.87
68,2004/04/25,10:00:00,8.92,13.87
69,2004/04/25,11:00:00,8.90,13.88
70,2004/04/25,12:00:00,8.84,13.88
71,2004/04/25,13:00:00,8.79,13.87
72,2004/04/25,14:00:00,8.77,13.88
73,2004/04/25,15:00:00,8.73,13.87
74,2004/04/25,16:00:00,8.70,13.87
75,2004/04/25,17:00:00,8.66,13.87
76,2004/04/25,18:00:00,8.62,13.87
77,2004/04/25,19:00:00,8.58,13.87
78,2004/04/25,20:00:00,8.56,13.87
79,2004/04/25,21:00:00,8.51,13.88
80,2004/04/25,22:00:00,8.44,13.87
81,2004/04/25,23:00:00,8.38,13.87
82,2004/04/26,00:00:00,8.34,13.87
83,2004/04/26,01:00:00,8.28,13.87
84,2004/04/26,02:00:00,8.24,13.88
85,2004/04/26,03:00:00,8.19,13.87
86,2004/04/26,04:00:00,8.16,13.87
87,2004/04/26,05:00:00,8.13,13.87
88,2004/04/26,06:00:00,8.10,13.87
89,2004/04/26,07:00:00,8.08,13.87
90,2004/04/26,08:00:00,8.05,13.87
91,2004/04/26,09:00:00,8.00,13.87
92,2004/04/26,10:00:00,7.96,13.88
93,2004/04/26,11:00:00,7.92,13.87
94,2004/04/26,12:00:00,7.86,13.88
95,2004/04/26,13:00:00,7.84,13.88
96,2004/04/26,14:00:00,7.84,13.87
97,2004/04/26,15:00:00,7.84,13.87
98,2004/04/26,16:00:00,7.84,13.87
99,2004/04/26,17:00:00,7.89,13.87
100,2004/04/26,18:00:00,7.90,13.87
101,2004/04/26,19:00:00,7.92,13.87
102,2004/04/26,20:00:00,7.94,13.88
103,2004/04/26,21:00:00,7.94,13.88
104,2004/04/26,22:00:00,7.92,13.88
105,2004/04/26,23:00:00,7.91,13.87
106,2004/04/27,00:00:00,7.89,13.87
107,2004/04/27,01:00:00,7.90,13.87
108,2004/04/27,02:00:00,7.91,13.87
109,2004/04/27,03:00:00,7.91,13.87
110,2004/04/27,04:00:00,7.94,13.87
111,2004/04/27,05:00:00,7.96,13.87
112,2004/04/27,06:00:00,7.98,13.90
113,2004/04/27,07:00:00,7.99,13.87
114,2004/04/27,08:00:00,7.98,13.87
115,2004/04/27,09:00:00,7.96,13.89
116,2004/04/27,10:00:00,7.93,13.88
117,2004/04/27,11:00:00,7.90,13.88
118,2004/04/27,12:00:00,7.86,13.87
119,2004/04/27,13:00:00,7.84,13.87
120,2004/04/27,14:00:00,7.81,13.88
121,2004/04/27,15:00:00,7.80,13.88
122,2004/04/27,16:00:00,7.80,13.89
123,2004/04/27,17:00:00,7.83,13.90
124,2004/04/27,18:00:00,7.85,13.87
125,2004/04/27,19:00:00,7.89,13.88
126,2004/04/27,20:00:00,7.92,13.88
127,2004/04/27,21:00:00,7.96,13.87
128,2004/04/27,22:00:00,8.00,13.88
129,2004/04/27,23:00:00,8.03,13.87
130,2004/04/28,00:00:00,8.07,13.88
131,2004/04/28,01:00:00,8.13,13.88
132,2004/04/28,02:00:00,8.14,13.88
133,2004/04/28,03:00:00,8.17,13.87
134,2004/04/28,04:00:00,8.20,13.87
135,2004/04/28,05:00:00,8.24,13.87
136,2004/04/28,06:00:00,8.29,13.89
137,2004/04/28,07:00:00,8.34,13.89
138,2004/04/28,08:00:00,8.37,13.88
139,2004/04/28,09:00:00,8.36,13.90
140,2004/04/28,10:00:00,8.38,13.87
141,2004/04/28,11:00:00,8.41,13.88
142,2004/04/28,12:00:00,8.43,13.87
143,2004/04/28,13:00:00,8.45,13.87
144,2004/04/28,14:00:00,8.49,13.88
145,2004/04/28,15:00:00,8.53,13.87
146,2004/04/28,16:00:00,8.58,13.89
147,2004/04/28,17:00:00,8.62,13.87
148,2004/04/28,18:00:00,8.68,13.87
149,2004/04/28,19:00:00,8.72,13.88
150,2004/04/28,20:00:00,8.77,13.87
151,2004/04/28,21:00:00,8.78,13.87
152,2004/04/28,22:00:00,8.76,13.88
153,2004/04/28,23:00:00,8.72,13.87
154,2004/04/29,00:00:00,8.70,13.89
155,2004/04/29,01:00:00,8.67,13.87
156,2004/04/29,02:00:00,8.65,13.87
157,2004/04/29,03:00:00,8.63,13.87
158,2004/04/29,04:00:00,8.62,13.87
159,2004/04/29,05:00:00,8.61,13.85
160,2004/04/29,06:00:00,8.59,13.88
161,2004/04/29,07:00:00,8.59,13.89
162,2004/04/29,08:00:00,8.56,13.88
163,2004/04/29,09:00:00,8.51,13.87
164,2004/04/29,10:00:00,8.45,13.87
165,2004/04/29,11:00:00,8.40,13.85
166,2004/04/29,12:00:00,8.37,13.88
167,2004/04/29,13:00:00,8.32,13.87
168,2004/04/29,14:00:00,8.30,13.88
169,2004/04/29,15:00:00,8.28,13.87
170,2004/04/29,16:00:00,8.29,13.87
171,2004/04/29,17:00:00,8.32,13.87
172,2004/04/29,18:00:00,8.36,13.87
173,2004/04/29,19:00:00,8.40,13.88
174,2004/04/29,20:00:00,8.42,13.89
175,2004/04/29,21:00:00,8.44,13.87
176,2004/04/29,22:00:00,8.45,13.88
177,2004/04/29,23:00:00,8.43,13.88
178,2004/04/30,00:00:00,8.42,13.87
179,2004/04/30,01:00:00,8.40,13.87
180,2004/04/30,02:00:00,8.37,13.88
181,2004/04/30,03:00:00,8.39,13.87
182,2004/04/30,04:00:00,8.43,13.88
183,2004/04/30,05:00:00,8.46,13.88
184,2004/04/30,06:00:00,8.51,13.87
185,2004/04/30,07:00:00,8.54,13.88
186,2004/04/30,08:00:00,8.55,13.88
187,2004/04/30,09:00:00,8.53,13.90
188,2004/04/30,10:00:00,8.53,13.87
189,2004/04/30,11:00:00,8.54,13.88
190,2004/04/30,12:00:00,8.55,13.87
191,2004/04/30,13:00:00,8.55,13.88
192,2004/04/30,14:00:00,8.61,13.87
193,2004/04/30,15:00:00,8.60,13.87
194,2004/04/30,16:00:00,8.60,13.87
195,2004/04/30,17:00:00,8.66,13.87
196,2004/04/30,18:00:00,8.73,13.87
197,2004/04/30,19:00:00,8.74,13.87
198,2004/04/30,20:00:00,8.77,13.88
199,2004/04/30,21:00:00,8.80,13.88
200,2004/04/30,22:00:00,8.80,13.88
201,2004/04/30,23:00:00,8.79,13.88
202,2004/05/01,00:00:00,8.79,13.87
203,2004/05/01,01:00:00,8.79,13.88
204,2004/05/01,02:00:00,8.82,13.88
205,2004/05/01,03:00:00,8.84,13.88
206,2004/05/01,04:00:00,8.97,13.85
207,2004/05/01,05:00:00,8.99,13.89
208,2004/05/01,06:00:00,9.03,13.87
209,2004/05/01,07:00:00,9.02,13.87
210,2004/05/01,08:00:00,9.07,13.87
211,2004/05/01,09:00:00,9.10,13.87
212,2004/05/01,10:00:00,9.11,13.87
213,2004/05/01,11:00:00,9.06,13.88
214,2004/05/01,12:00:00,9.02,13.87
215,2004/05/01,13:00:00,8.98,13.87
216,2004/05/01,14:00:00,8.91,13.87
217,2004/05/01,15:00:00,8.89,13.87
218,2004/05/01,16:00:00,8.86,13.87
219,2004/05/01,17:00:00,8.87,13.87
220,2004/05/01,18:00:00,8.85,13.87
221,2004/05/01,19:00:00,8.79,13.88
222,2004/05/01,20:00:00,8.77,13.87
223,2004/05/01,21:00:00,8.79,13.87
224,2004/05/01,22:00:00,8.70,13.87
225,2004/05/01,23:00:00,8.66,13.87
226,2004/05/02,00:00:00,8.61,13.88
227,2004/05/02,01:00:00,8.55,13.87
228,2004/05/02,02:00:00,8.51,13.87
229,2004/05/02,03:00:00,8.50,13.88
230,2004/05/02,04:00:00,8.49,13.88
231,2004/05/02,05:00:00,8.50,13.88
232,2004/05/02,06:00:00,8.51,13.85
233,2004/05/02,07:00:00,8.52,13.88
234,2004/05/02,08:00:00,8.51,13.87
235,2004/05/02,09:00:00,8.49,13.87
236,2004/05/02,10:00:00,8.44,13.87
237,2004/05/02,11:00:00,8.41,13.87
238,2004/05/02,12:00:00,8.37,13.87
239,2004/05/02,13:00:00,8.36,13.88
240,2004/05/02,14:00:00,8.34,13.87
241,2004/05/02,15:00:00,8.34,13.87
242,2004/05/02,16:00:00,8.34,13.87
243,2004/05/02,17:00:00,8.35,13.89
244,2004/05/02,18:00:00,8.29,13.85
245,2004/05/02,19:00:00,8.29,13.87
246,2004/05/02,20:00:00,8.34,13.87
247,2004/05/02,21:00:00,8.33,13.87
248,2004/05/02,22:00:00,8.32,13.87
249,2004/05/02,23:00:00,8.31,13.87
250,2004/05/03,00:00:00,8.29,13.87
251,2004/05/03,01:00:00,8.26,13.89
252,2004/05/03,02:00:00,8.23,13.88
253,2004/05/03,03:00:00,8.20,13.87
254,2004/05/03,04:00:00,8.20,13.87
255,2004/05/03,05:00:00,8.19,13.87
256,2004/05/03,06:00:00,8.16,13.87
257,2004/05/03,07:00:00,8.13,13.87
258,2004/05/03,08:00:00,8.08,13.87
259,2004/05/03,09:00:00,8.04,13.88
260,2004/05/03,10:00:00,7.96,13.88
261,2004/05/03,11:00:00,7.91,13.88
262,2004/05/03,12:00:00,7.85,13.88
263,2004/05/03,13:00:00,7.80,13.88
264,2004/05/03,14:00:00,7.75,13.87
265,2004/05/03,15:00:00,7.68,13.88
266,2004/05/03,16:00:00,7.68,13.88
267,2004/05/03,17:00:00,7.66,13.88
268,2004/05/03,18:00:00,7.66,13.87
269,2004/05/03,19:00:00,7.68,13.87
270,2004/05/03,20:00:00,7.70,13.89
271,2004/05/03,21:00:00,7.72,13.88
272,2004/05/03,22:00:00,7.75,13.88
273,2004/05/03,23:00:00,7.75,13.88
274,2004/05/04,00:00:00,7.78,13.87
275,2004/05/04,01:00:00,7.80,13.87
276,2004/05/04,02:00:00,7.81,13.88
277,2004/05/04,03:00:00,7.82,13.88
278,2004/05/04,04:00:00,7.88,13.87
279,2004/05/04,05:00:00,7.90,13.88
280,2004/05/04,06:00:00,7.96,13.88
281,2004/05/04,07:00:00,7.99,13.88
282,2004/05/04,08:00:00,7.98,13.87
283,2004/05/04,09:00:00,7.99,13.87
284,2004/05/04,10:00:00,7.99,13.88
285,2004/05/04,11:00:00,8.02,13.87
286,2004/05/04,12:00:00,8.05,13.87
287,2004/05/04,13:00:00,8.08,13.88
288,2004/05/04,14:00:00,8.17,13.87
289,2004/05/04,15:00:00,8.23,13.87
290,2004/05/04,16:00:00,8.26,13.87
291,2004/05/04,17:00:00,8.40,13.88
292,2004/05/04,18:00:00,8.48,13.87
293,2004/05/04,19:00:00,8.57,13.85
294,2004/05/04,20:00:00,8.64,13.87
295,2004/05/04,21:00:00,8.68,13.87
296,2004/05/04,22:00:00,8.71,13.88
297,2004/05/04,23:00:00,8.71,13.87
298,2004/05/05,00:00:00,8.71,13.88
299,2004/05/05,01:00:00,8.72,13.90
300,2004/05/05,02:00:00,8.73,13.87
301,2004/05/05,03:00:00,8.73,13.85
302,2004/05/05,04:00:00,8.76,13.87
303,2004/05/05,05:00:00,8.77,13.87
304,2004/05/05,06:00:00,8.77,13.89
305,2004/05/05,07:00:00,8.77,13.87
306,2004/05/05,08:00:00,8.75,13.87
307,2004/05/05,09:00:00,8.72,13.87
308,2004/05/05,10:00:00,8.69,13.87
309,2004/05/05,11:00:00,8.67,13.87
310,2004/05/05,12:00:00,8.65,13.87
311,2004/05/05,13:00:00,8.62,13.85
312,2004/05/05,14:00:00,8.62,13.85
313,2004/05/05,15:00:00,8.62,13.87
314,2004/05/05,16:00:00,8.61,13.87
315,2004/05/05,17:00:00,8.66,13.89
316,2004/05/05,18:00:00,8.69,13.87
317,2004/05/05,19:00:00,8.74,13.87
318,2004/05/05,20:00:00,8.78,13.87
319,2004/05/05,21:00:00,8.79,13.85
320,2004/05/05,22:00:00,8.82,13.87
321,2004/05/05,23:00:00,8.81,13.88
322,2004/05/06,00:00:00,8.81,13.87
323,2004/05/06,01:00:00,8.77,13.87
324,2004/05/06,02:00:00,8.78,13.87
325,2004/05/06,03:00:00,8.76,13.88
326,2004/05/06,04:00:00,8.73,13.87
327,2004/05/06,05:00:00,8.75,13.87
328,2004/05/06,06:00:00,8.72,13.89
329,2004/05/06,07:00:00,8.71,13.89
330,2004/05/06,08:00:00,8.67,13.88
331,2004/05/06,09:00:00,8.64,13.87
332,2004/05/06,10:00:00,8.60,13.87
333,2004/05/06,11:00:00,8.56,13.88
334,2004/05/06,12:00:00,8.52,13.87
335,2004/05/06,13:00:00,8.49,13.87
336,2004/05/06,14:00:00,8.46,13.87
337,2004/05/06,15:00:00,8.44,13.87
338,2004/05/06,16:00:00,8.43,13.87
339,2004/05/06,17:00:00,8.44,13.87
340,2004/05/06,18:00:00,8.45,13.88
341,2004/05/06,19:00:00,8.44,13.88
342,2004/05/06,20:00:00,8.46,13.87
343,2004/05/06,21:00:00,8.48,13.88
344,2004/05/06,22:00:00,8.46,13.87
345,2004/05/06,23:00:00,8.43,13.87
346,2004/05/07,00:00:00,8.40,13.88
347,2004/05/07,01:00:00,8.37,13.87
348,2004/05/07,02:00:00,8.33,13.87
349,2004/05/07,03:00:00,8.31,13.87
350,2004/05/07,04:00:00,8.27,13.88
351,2004/05/07,05:00:00,8.23,13.87
352,2004/05/07,06:00:00,8.22,13.88
353,2004/05/07,07:00:00,8.19,13.87
354,2004/05/07,08:00:00,8.15,13.88
355,2004/05/07,09:00:00,8.09,13.87
356,2004/05/07,10:00:00,8.03,13.88
357,2004/05/07,11:00:00,7.98,13.87
358,2004/05/07,12:00:00,7.91,13.88
359,2004/05/07,13:00:00,7.84,13.88
360,2004/05/07,14:00:00,7.82,13.87
361,2004/05/07,15:00:00,7.79,13.88
362,2004/05/07,16:00:00,7.80,13.87
363,2004/05/07,17:00:00,7.79,13.88
364,2004/05/07,18:00:00,7.82,13.88
365,2004/05/07,19:00:00,7.83,13.87
366,2004/05/07,20:00:00,7.86,13.87
367,2004/05/07,21:00:00,7.89,13.87
368,2004/05/07,22:00:00,7.89,13.88
369,2004/05/07,23:00:00,7.89,13.87
370,2004/05/08,00:00:00,7.88,13.87
371,2004/05/08,01:00:00,7.87,13.87
372,2004/05/08,02:00:00,7.86,13.88
373,2004/05/08,03:00:00,7.87,13.87
374,2004/05/08,04:00:00,7.88,13.87
375,2004/05/08,05:00:00,7.88,13.88
376,2004/05/08,06:00:00,7.91,13.87
377,2004/05/08,07:00:00,7.91,13.88
378,2004/05/08,08:00:00,7.89,13.87
379,2004/05/08,09:00:00,7.88,13.89
380,2004/05/08,10:00:00,7.86,13.87
381,2004/05/08,11:00:00,7.85,13.87
382,2004/05/08,12:00:00,7.84,13.90
383,2004/05/08,13:00:00,7.82,13.87
384,2004/05/08,14:00:00,7.82,13.88
385,2004/05/08,15:00:00,7.83,13.88
386,2004/05/08,16:00:00,7.87,13.87
387,2004/05/08,17:00:00,7.92,13.88
388,2004/05/08,18:00:00,7.98,13.87
389,2004/05/08,19:00:00,8.02,13.87
390,2004/05/08,20:00:00,8.07,13.87
391,2004/05/08,21:00:00,8.10,13.88
392,2004/05/08,22:00:00,8.15,13.88
393,2004/05/08,23:00:00,8.18,13.88
394,2004/05/09,00:00:00,8.21,13.88
395,2004/05/09,01:00:00,8.26,13.87
396,2004/05/09,02:00:00,8.27,13.88
397,2004/05/09,03:00:00,8.26,13.87
398,2004/05/09,04:00:00,8.27,13.85
399,2004/05/09,05:00:00,8.28,13.89
400,2004/05/09,06:00:00,8.28,13.87
401,2004/05/09,07:00:00,8.30,13.85
402,2004/05/09,08:00:00,8.27,13.87
403,2004/05/09,09:00:00,8.23,13.88
404,2004/05/09,10:00:00,8.21,13.87
405,2004/05/09,11:00:00,8.21,13.87
406,2004/05/09,12:00:00,8.20,13.85
407,2004/05/09,13:00:00,8.17,13.87
408,2004/05/09,14:00:00,8.18,13.87
409,2004/05/09,15:00:00,8.19,13.88
410,2004/05/09,16:00:00,8.22,13.90
411,2004/05/09,17:00:00,8.26,13.87
412,2004/05/09,18:00:00,8.30,13.87
413,2004/05/09,19:00:00,8.32,13.85
414,2004/05/09,20:00:00,8.35,13.87
415,2004/05/09,21:00:00,8.40,13.87
416,2004/05/09,22:00:00,8.44,13.87
417,2004/05/09,23:00:00,8.42,13.87
418,2004/05/10,00:00:00,8.44,13.87
419,2004/05/10,01:00:00,8.46,13.87
420,2004/05/10,02:00:00,8.50,13.89
421,2004/05/10,03:00:00,8.53,13.87
422,2004/05/10,04:00:00,8.55,13.87
423,2004/05/10,05:00:00,8.55,13.87
424,2004/05/10,06:00:00,8.54,13.87
425,2004/05/10,07:00:00,8.53,13.87
426,2004/05/10,08:00:00,8.51,13.87
427,2004/05/10,09:00:00,8.51,13.89
428,2004/05/10,10:00:00,8.48,13.88
429,2004/05/10,11:00:00,8.45,13.87
430,2004/05/10,12:00:00,8.42,13.89
431,2004/05/10,13:00:00,8.39,13.88
432,2004/05/10,14:00:00,8.36,13.85
433,2004/05/10,15:00:00,8.34,13.87
434,2004/05/10,16:00:00,8.34,13.87
435,2004/05/10,17:00:00,8.37,13.87
436,2004/05/10,18:00:00,8.41,13.89
437,2004/05/10,19:00:00,8.44,13.88
438,2004/05/10,20:00:00,8.46,13.87
439,2004/05/10,21:00:00,8.49,13.87
440,2004/05/10,22:00:00,8.50,13.87
441,2004/05/10,23:00:00,8.48,13.85
442,2004/05/11,00:00:00,8.46,13.87
443,2004/05/11,01:00:00,8.44,13.89
444,2004/05/11,02:00:00,8.41,13.87
445,2004/05/11,03:00:00,8.42,13.89
446,2004/05/11,04:00:00,8.43,13.87
447,2004/05/11,05:00:00,8.41,13.87
448,2004/05/11,06:00:00,8.42,13.87
449,2004/05/11,07:00:00,8.42,13.88
450,2004/05/11,08:00:00,8.41,13.87
451,2004/05/11,09:00:00,8.38,13.88
452,2004/05/11,10:00:00,8.36,13.85
453,2004/05/11,11:00:00,8.34,13.88
454,2004/05/11,12:00:00,8.32,13.88
455,2004/05/11,13:00:00,8.32,13.87
456,2004/05/11,14:00:00,8.33,13.87
457,2004/05/11,15:00:00,8.37,13.90
458,2004/05/11,16:00:00,8.41,13.88
459,2004/05/11,17:00:00,8.51,13.87
460,2004/05/11,18:00:00,8.57,13.87
461,2004/05/11,19:00:00,8.62,13.87
462,2004/05/11,20:00:00,8.68,13.87
463,2004/05/11,21:00:00,8.69,13.87
464,2004/05/11,22:00:00,8.72,13.88
465,2004/05/11,23:00:00,8.74,13.88
466,2004/05/12,00:00:00,8.76,13.88
467,2004/05/12,01:00:00,8.76,13.87
468,2004/05/12,02:00:00,8.77,13.88
469,2004/05/12,03:00:00,8.79,13.87
470,2004/05/12,04:00:00,8.85,13.89
471,2004/05/12,05:00:00,8.87,13.85
472,2004/05/12,06:00:00,8.88,13.88
473,2004/05/12,07:00:00,8.91,13.85
474,2004/05/12,08:00:00,8.92,13.85
475,2004/05/12,09:00:00,8.93,13.87
476,2004/05/12,10:00:00,8.91,13.87
477,2004/05/12,11:00:00,8.91,13.85
478,2004/05/12,12:00:00,8.91,13.89
479,2004/05/12,13:00:00,8.91,13.87
480,2004/05/12,14:00:00,8.91,13.89
481,2004/05/12,15:00:00,8.92,13.87
482,2004/05/12,16:00:00,8.93,13.87
483,2004/05/12,17:00:00,8.94,13.87
484,2004/05/12,18:00:00,8.93,13.87
485,2004/05/12,19:00:00,8.98,13.85
486,2004/05/12,20:00:00,9.03,13.87
487,2004/05/12,21:00:00,9.05,13.87
488,2004/05/12,22:00:00,9.07,13.87
489,2004/05/12,23:00:00,9.07,13.87
490,2004/05/13,00:00:00,9.08,13.85
491,2004/05/13,01:00:00,9.09,13.88
492,2004/05/13,02:00:00,9.08,13.88
493,2004/05/13,03:00:00,9.05,13.87
494,2004/05/13,04:00:00,9.04,13.88
495,2004/05/13,05:00:00,9.04,13.85
496,2004/05/13,06:00:00,9.07,13.85
497,2004/05/13,07:00:00,9.07,13.87
498,2004/05/13,08:00:00,9.03,13.87
499,2004/05/13,09:00:00,9.00,13.87
500,2004/05/13,10:00:00,8.96,13.89
501,2004/05/13,11:00:00,8.93,13.87
502,2004/05/13,12:00:00,8.91,13.88
503,2004/05/13,13:00:00,8.88,13.87
504,2004/05/13,14:00:00,8.90,13.87
505,2004/05/13,15:00:00,8.85,13.85
506,2004/05/13,16:00:00,8.89,13.87
507,2004/05/13,17:00:00,8.91,13.90
508,2004/05/13,18:00:00,8.92,13.89
509,2004/05/13,19:00:00,8.93,13.85
510,2004/05/13,20:00:00,8.89,13.85
511,2004/05/13,21:00:00,8.86,13.87
512,2004/05/13,22:00:00,8.83,13.89
513,2004/05/13,23:00:00,8.79,13.88
514,2004/05/14,00:00:00,8.82,13.90
515,2004/05/14,01:00:00,8.79,13.88
516,2004/05/14,02:00:00,8.79,13.87
517,2004/05/14,03:00:00,8.82,13.87
518,2004/05/14,04:00:00,8.87,13.87
519,2004/05/14,05:00:00,8.93,13.87
520,2004/05/14,06:00:00,8.95,13.87
521,2004/05/14,07:00:00,9.01,13.87
522,2004/05/14,08:00:00,9.01,13.87
523,2004/05/14,09:00:00,8.99,13.88
524,2004/05/14,10:00:00,8.94,13.87
525,2004/05/14,11:00:00,8.88,13.87
526,2004/05/14,12:00:00,8.80,13.87
527,2004/05/14,13:00:00,8.73,13.87
528,2004/05/14,14:00:00,8.63,13.89
529,2004/05/14,15:00:00,8.58,13.87
530,2004/05/14,16:00:00,8.51,13.87
531,2004/05/14,17:00:00,8.48,13.88
532,2004/05/14,18:00:00,8.43,13.87
533,2004/05/14,19:00:00,8.36,13.88
534,2004/05/14,20:00:00,8.32,13.87
535,2004/05/14,21:00:00,8.27,13.87
536,2004/05/14,22:00:00,8.21,13.87
537,2004/05/14,23:00:00,8.14,13.87
538,2004/05/15,00:00:00,8.06,13.87
539,2004/05/15,01:00:00,7.98,13.87
540,2004/05/15,02:00:00,7.94,13.87
541,2004/05/15,03:00:00,7.90,13.89
542,2004/05/15,04:00:00,7.88,13.87
543,2004/05/15,05:00:00,7.86,13.87
544,2004/05/15,06:00:00,7.84,13.88
545,2004/05/15,07:00:00,7.81,13.87
546,2004/05/15,08:00:00,7.78,13.87
547,2004/05/15,09:00:00,7.73,13.87
548,2004/05/15,10:00:00,7.69,13.88
549,2004/05/15,11:00:00,7.65,13.87
550,2004/05/15,12:00:00,7.59,13.88
551,2004/05/15,13:00:00,7.54,13.87
552,2004/05/15,14:00:00,7.52,13.88
553,2004/05/15,15:00:00,7.50,13.87
554,2004/05/15,16:00:00,7.48,13.87
555,2004/05/15,17:00:00,7.47,13.87
556,2004/05/15,18:00:00,7.47,13.88
557,2004/05/15,19:00:00,7.49,13.87
558,2004/05/15,20:00:00,7.51,13.87
559,2004/05/15,21:00:00,7.53,13.89
560,2004/05/15,22:00:00,7.54,13.88
561,2004/05/15,23:00:00,7.52,13.88
562,2004/05/16,00:00:00,7.48,13.88
563,2004/05/16,01:00:00,7.48,13.87
564,2004/05/16,02:00:00,7.49,13.88
565,2004/05/16,03:00:00,7.47,13.88
566,2004/05/16,04:00:00,7.47,13.87
567,2004/05/16,05:00:00,7.48,13.88
568,2004/05/16,06:00:00,7.45,13.87
569,2004/05/16,07:00:00,7.45,13.85
570,2004/05/16,08:00:00,7.42,13.87
571,2004/05/16,09:00:00,7.40,13.89
572,2004/05/16,10:00:00,7.37,13.87
573,2004/05/16,11:00:00,7.35,13.88
574,2004/05/16,12:00:00,7.32,13.89
575,2004/05/16,13:00:00,7.29,13.89
576,2004/05/16,14:00:00,7.27,13.87
577,2004/05/16,15:00:00,7.30,13.87
578,2004/05/16,16:00:00,7.33,13.89
579,2004/05/16,17:00:00,7.36,13.85
580,2004/05/16,18:00:00,7.40,13.90
581,2004/05/16,19:00:00,7.47,13.87
582,2004/05/16,20:00:00,7.52,13.88
583,2004/05/16,21:00:00,7.57,13.87
584,2004/05/16,22:00:00,7.60,13.89
585,2004/05/16,23:00:00,7.63,13.88
586,2004/05/17,00:00:00,7.66,13.87
587,2004/05/17,01:00:00,7.71,13.87
588,2004/05/17,02:00:00,7.74,13.89
589,2004/05/17,03:00:00,7.79,13.88
590,2004/05/17,04:00:00,7.83,13.87
591,2004/05/17,05:00:00,7.85,13.87
592,2004/05/17,06:00:00,7.87,13.87
593,2004/05/17,07:00:00,7.89,13.87
594,2004/05/17,08:00:00,7.89,13.85
595,2004/05/17,09:00:00,7.91,13.89
596,2004/05/17,10:00:00,7.87,13.88
597,2004/05/17,11:00:00,7.86,13.87
598,2004/05/17,12:00:00,7.85,13.88
599,2004/05/17,13:00:00,7.83,13.88
600,2004/05/17,14:00:00,7.82,13.89
